"ID_MIESTNOSTI","ID_ODDELENIA","ID_TYPU_MIESTNOSTI","NAZOV_MIESTNOSTI"
2921,647,1,"17_L_02"
2922,647,1,"17_L_03"
2923,647,2,"17_OP_01"
2924,647,2,"17_OP_02"
2925,648,1,"18_L_01"
2926,648,1,"18_L_02"
2927,648,1,"18_L_03"
2928,648,2,"18_OP_01"
2929,649,1,"19_L_01"
2930,649,1,"19_L_02"
2931,649,2,"19_OP_01"
2932,650,1,"20_L_01"
2933,650,1,"20_L_02"
2934,650,1,"20_L_03"
2935,650,2,"20_OP_01"
2936,650,2,"20_OP_02"
2937,651,1,"21_L_01"
2938,651,1,"21_L_02"
2939,651,1,"21_L_03"
2940,651,1,"21_L_04"
2941,651,2,"21_OP_01"
2942,652,1,"22_L_01"
2943,652,1,"22_L_02"
2944,652,2,"22_OP_01"
2945,653,1,"23_L_01"
2946,653,1,"23_L_02"
2947,653,1,"23_L_03"
2948,653,2,"23_OP_01"
2949,653,2,"23_OP_02"
2950,654,1,"24_L_01"
2951,654,1,"24_L_02"
2952,654,2,"24_OP_01"
2953,655,1,"25_L_01"
2954,655,1,"25_L_02"
2955,655,1,"25_L_03"
2956,655,1,"25_L_04"
2957,655,2,"25_OP_01"
2958,656,1,"26_L_01"
2959,656,1,"26_L_02"
2960,656,2,"26_OP_01"
2961,657,1,"27_L_01"
2962,657,1,"27_L_02"
2963,657,1,"27_L_03"
2964,657,1,"27_L_04"
2965,657,2,"27_OP_01"
2966,658,1,"28_L_01"
2967,658,1,"28_L_02"
2968,658,2,"28_OP_01"
2969,658,2,"28_OP_02"
2970,659,1,"29_L_01"
2971,659,1,"29_L_02"
2972,659,1,"29_L_03"
2973,659,1,"29_L_04"
2974,659,2,"29_OP_01"
2975,659,2,"29_OP_02"
2976,660,1,"30_L_01"
2977,660,1,"30_L_02"
2978,660,2,"30_OP_01"
2979,660,2,"30_OP_02"
2980,661,1,"31_L_01"
2981,661,1,"31_L_02"
2982,661,1,"31_L_03"
2983,661,2,"31_OP_01"
2984,662,1,"32_L_01"
2985,662,1,"32_L_02"
2986,662,1,"32_L_03"
2987,662,1,"32_L_04"
2988,662,2,"32_OP_01"
2989,662,2,"32_OP_02"
2990,663,1,"33_L_01"
2991,663,1,"33_L_02"
2992,663,2,"33_OP_01"
2993,664,1,"34_L_01"
2994,664,1,"34_L_02"
2995,664,1,"34_L_03"
2996,664,1,"34_L_04"
2997,664,2,"34_OP_01"
2998,665,1,"35_L_01"
2999,665,1,"35_L_02"
3000,665,1,"35_L_03"
3001,665,1,"35_L_04"
3002,665,2,"35_OP_01"
3003,665,2,"35_OP_02"
3004,666,1,"36_L_01"
3005,666,1,"36_L_02"
3006,666,1,"36_L_03"
3007,666,2,"36_OP_01"
3008,666,2,"36_OP_02"
3009,667,1,"37_L_01"
3010,667,1,"37_L_02"
3011,667,1,"37_L_03"
3012,667,1,"37_L_04"
3013,667,2,"37_OP_01"
3014,668,1,"38_L_01"
3015,668,1,"38_L_02"
3016,668,1,"38_L_03"
3017,668,1,"38_L_04"
3018,668,2,"38_OP_01"
3019,669,1,"39_L_01"
3020,669,1,"39_L_02"
3021,669,2,"39_OP_01"
3022,670,1,"40_L_01"
3023,670,1,"40_L_02"
3024,670,2,"40_OP_01"
3025,670,2,"40_OP_02"
3026,671,1,"41_L_01"
3027,671,1,"41_L_02"
3028,671,1,"41_L_03"
3029,671,2,"41_OP_01"
3030,671,2,"41_OP_02"
3031,672,1,"0_L_01"
3032,672,1,"0_L_02"
3033,672,1,"0_L_03"
3034,672,2,"0_OP_01"
3035,673,1,"1_L_01"
3036,673,1,"1_L_02"
1530,336,1,"0_L_03"
1531,336,1,"0_L_04"
1532,336,2,"0_OP_01"
1533,337,1,"1_L_01"
1534,337,1,"1_L_02"
1535,337,1,"1_L_03"
1536,337,2,"1_OP_01"
1537,338,1,"2_L_01"
1538,338,1,"2_L_02"
1539,338,1,"2_L_03"
1540,338,2,"2_OP_01"
1541,339,1,"3_L_01"
1542,339,1,"3_L_02"
1543,339,2,"3_OP_01"
1544,340,1,"4_L_01"
1545,340,1,"4_L_02"
1546,340,1,"4_L_03"
1547,340,2,"4_OP_01"
1548,340,2,"4_OP_02"
1549,341,1,"5_L_01"
1550,341,1,"5_L_02"
1551,341,1,"5_L_03"
1552,341,1,"5_L_04"
1553,341,2,"5_OP_01"
1554,342,1,"6_L_01"
1555,342,1,"6_L_02"
1556,342,2,"6_OP_01"
1557,342,2,"6_OP_02"
1558,343,1,"7_L_01"
1559,343,1,"7_L_02"
1560,343,2,"7_OP_01"
1561,343,2,"7_OP_02"
1562,344,1,"8_L_01"
1563,344,1,"8_L_02"
1564,344,1,"8_L_03"
1565,344,2,"8_OP_01"
1566,344,2,"8_OP_02"
1567,345,1,"9_L_01"
1568,345,1,"9_L_02"
1569,345,2,"9_OP_01"
1570,345,2,"9_OP_02"
1571,346,1,"10_L_01"
1572,346,1,"10_L_02"
1573,346,1,"10_L_03"
1574,346,1,"10_L_04"
1575,346,2,"10_OP_01"
1576,347,1,"11_L_01"
1577,347,1,"11_L_02"
1578,347,2,"11_OP_01"
1579,348,1,"12_L_01"
1580,348,1,"12_L_02"
1581,348,2,"12_OP_01"
1582,348,2,"12_OP_02"
1583,349,1,"13_L_01"
1584,349,1,"13_L_02"
1585,349,1,"13_L_03"
1586,349,1,"13_L_04"
1587,349,2,"13_OP_01"
1588,349,2,"13_OP_02"
1589,350,1,"14_L_01"
1590,350,1,"14_L_02"
1591,350,1,"14_L_03"
1592,350,1,"14_L_04"
1593,350,2,"14_OP_01"
1594,351,1,"15_L_01"
1595,351,1,"15_L_02"
1596,351,2,"15_OP_01"
1597,351,2,"15_OP_02"
1598,352,1,"16_L_01"
1599,352,1,"16_L_02"
1600,352,1,"16_L_03"
1601,352,1,"16_L_04"
1602,352,2,"16_OP_01"
1603,352,2,"16_OP_02"
1604,353,1,"17_L_01"
1605,353,1,"17_L_02"
1606,353,1,"17_L_03"
1607,353,1,"17_L_04"
1608,353,2,"17_OP_01"
1609,354,1,"18_L_01"
1610,354,1,"18_L_02"
1611,354,2,"18_OP_01"
1612,354,2,"18_OP_02"
1613,355,1,"19_L_01"
1614,355,1,"19_L_02"
1615,355,1,"19_L_03"
1616,355,1,"19_L_04"
1617,355,2,"19_OP_01"
1618,355,2,"19_OP_02"
1619,356,1,"20_L_01"
1620,356,1,"20_L_02"
1621,356,2,"20_OP_01"
1622,356,2,"20_OP_02"
1623,357,1,"21_L_01"
1624,357,1,"21_L_02"
1625,357,1,"21_L_03"
1626,357,2,"21_OP_01"
1627,358,1,"22_L_01"
1628,358,1,"22_L_02"
1629,358,1,"22_L_03"
1630,358,2,"22_OP_01"
1631,359,1,"23_L_01"
1632,359,1,"23_L_02"
1633,359,1,"23_L_03"
1634,359,1,"23_L_04"
1635,359,2,"23_OP_01"
1636,359,2,"23_OP_02"
1637,360,1,"24_L_01"
1638,360,1,"24_L_02"
1639,360,2,"24_OP_01"
1640,360,2,"24_OP_02"
1641,361,1,"25_L_01"
1642,361,1,"25_L_02"
1643,361,1,"25_L_03"
1644,361,1,"25_L_04"
1645,361,2,"25_OP_01"
1646,362,1,"26_L_01"
1647,362,1,"26_L_02"
1648,362,1,"26_L_03"
1649,362,2,"26_OP_01"
1650,363,1,"27_L_01"
1651,363,1,"27_L_02"
1652,363,2,"27_OP_01"
1653,363,2,"27_OP_02"
1654,364,1,"28_L_01"
1655,364,1,"28_L_02"
1656,364,1,"28_L_03"
1657,364,1,"28_L_04"
1658,364,2,"28_OP_01"
1659,365,1,"29_L_01"
1660,365,1,"29_L_02"
1661,365,1,"29_L_03"
1662,365,1,"29_L_04"
1663,365,2,"29_OP_01"
1664,366,1,"30_L_01"
1665,366,1,"30_L_02"
1666,366,1,"30_L_03"
1667,366,2,"30_OP_01"
1668,366,2,"30_OP_02"
1669,367,1,"31_L_01"
1670,367,1,"31_L_02"
1671,367,2,"31_OP_01"
1672,367,2,"31_OP_02"
1673,368,1,"32_L_01"
1674,368,1,"32_L_02"
1675,368,2,"32_OP_01"
1676,369,1,"33_L_01"
1677,369,1,"33_L_02"
1678,369,1,"33_L_03"
1679,369,2,"33_OP_01"
1680,369,2,"33_OP_02"
1681,370,1,"34_L_01"
1682,370,1,"34_L_02"
1683,370,1,"34_L_03"
1684,370,1,"34_L_04"
1685,370,2,"34_OP_01"
1686,370,2,"34_OP_02"
1687,371,1,"35_L_01"
1688,371,1,"35_L_02"
1689,371,1,"35_L_03"
1690,371,2,"35_OP_01"
1691,371,2,"35_OP_02"
1692,372,1,"36_L_01"
1693,372,1,"36_L_02"
1694,372,2,"36_OP_01"
1695,373,1,"37_L_01"
1696,373,1,"37_L_02"
1697,373,1,"37_L_03"
1698,373,2,"37_OP_01"
1699,373,2,"37_OP_02"
1700,374,1,"38_L_01"
1701,374,1,"38_L_02"
1702,374,1,"38_L_03"
1703,374,2,"38_OP_01"
1704,375,1,"39_L_01"
1705,375,1,"39_L_02"
1706,375,2,"39_OP_01"
1707,376,1,"40_L_01"
1708,376,1,"40_L_02"
1709,376,1,"40_L_03"
1710,376,2,"40_OP_01"
1711,376,2,"40_OP_02"
1712,377,1,"41_L_01"
1713,377,1,"41_L_02"
1714,377,1,"41_L_03"
1715,377,1,"41_L_04"
1716,377,2,"41_OP_01"
1717,378,1,"0_L_01"
1718,378,1,"0_L_02"
1719,378,2,"0_OP_01"
1720,379,1,"1_L_01"
1721,379,1,"1_L_02"
1722,379,1,"1_L_03"
1723,379,2,"1_OP_01"
1724,380,1,"2_L_01"
1725,380,1,"2_L_02"
1726,380,2,"2_OP_01"
1727,381,1,"3_L_01"
1728,381,1,"3_L_02"
1729,381,2,"3_OP_01"
1730,382,1,"4_L_01"
1731,382,1,"4_L_02"
1732,382,1,"4_L_03"
1733,382,2,"4_OP_01"
1734,383,1,"5_L_01"
1735,383,1,"5_L_02"
1736,383,2,"5_OP_01"
1737,384,1,"6_L_01"
1738,384,1,"6_L_02"
1739,384,2,"6_OP_01"
1740,385,1,"7_L_01"
1741,385,1,"7_L_02"
1742,385,2,"7_OP_01"
1743,385,2,"7_OP_02"
1744,386,1,"8_L_01"
1745,386,1,"8_L_02"
1746,386,1,"8_L_03"
1747,386,2,"8_OP_01"
1748,386,2,"8_OP_02"
1749,387,1,"9_L_01"
1750,387,1,"9_L_02"
1751,387,1,"9_L_03"
1752,387,1,"9_L_04"
1753,387,2,"9_OP_01"
1754,388,1,"10_L_01"
1755,388,1,"10_L_02"
1756,388,1,"10_L_03"
1757,388,2,"10_OP_01"
1758,389,1,"11_L_01"
1759,389,1,"11_L_02"
1760,389,1,"11_L_03"
1761,389,1,"11_L_04"
1762,389,2,"11_OP_01"
1763,389,2,"11_OP_02"
1764,390,1,"12_L_01"
1765,390,1,"12_L_02"
1766,390,1,"12_L_03"
1767,390,2,"12_OP_01"
1768,390,2,"12_OP_02"
1769,391,1,"13_L_01"
1770,391,1,"13_L_02"
1771,391,1,"13_L_03"
1772,391,1,"13_L_04"
1773,391,2,"13_OP_01"
1774,392,1,"14_L_01"
1775,392,1,"14_L_02"
1776,392,1,"14_L_03"
1777,392,1,"14_L_04"
1778,392,2,"14_OP_01"
1779,392,2,"14_OP_02"
1780,393,1,"15_L_01"
1781,393,1,"15_L_02"
1782,393,2,"15_OP_01"
1783,394,1,"16_L_01"
1784,394,1,"16_L_02"
1785,394,1,"16_L_03"
1786,394,2,"16_OP_01"
1787,395,1,"17_L_01"
1788,395,1,"17_L_02"
1789,395,1,"17_L_03"
1790,395,2,"17_OP_01"
1791,396,1,"18_L_01"
1792,396,1,"18_L_02"
1793,396,1,"18_L_03"
1794,396,2,"18_OP_01"
1795,397,1,"19_L_01"
1796,397,1,"19_L_02"
1797,397,1,"19_L_03"
1798,397,2,"19_OP_01"
1799,397,2,"19_OP_02"
1800,398,1,"20_L_01"
1801,398,1,"20_L_02"
1802,398,1,"20_L_03"
1803,398,2,"20_OP_01"
1804,399,1,"21_L_01"
1805,399,1,"21_L_02"
1806,399,2,"21_OP_01"
1807,399,2,"21_OP_02"
1808,400,1,"22_L_01"
1809,400,1,"22_L_02"
1810,400,1,"22_L_03"
1811,400,1,"22_L_04"
1812,400,2,"22_OP_01"
1813,401,1,"23_L_01"
1814,401,1,"23_L_02"
1815,401,2,"23_OP_01"
1816,402,1,"24_L_01"
1817,402,1,"24_L_02"
1818,402,2,"24_OP_01"
1819,403,1,"25_L_01"
1820,403,1,"25_L_02"
1821,403,1,"25_L_03"
1822,403,2,"25_OP_01"
1823,404,1,"26_L_01"
1824,404,1,"26_L_02"
1825,404,1,"26_L_03"
1826,404,1,"26_L_04"
1827,404,2,"26_OP_01"
1828,405,1,"27_L_01"
1829,405,1,"27_L_02"
1830,405,1,"27_L_03"
1831,405,2,"27_OP_01"
5144,1138,1,"4_L_02"
5145,1138,1,"4_L_03"
5146,1138,2,"4_OP_01"
5147,1138,2,"4_OP_02"
5148,1139,1,"5_L_01"
5149,1139,1,"5_L_02"
5150,1139,1,"5_L_03"
5151,1139,2,"5_OP_01"
5152,1139,2,"5_OP_02"
5153,1140,1,"6_L_01"
5154,1140,1,"6_L_02"
5155,1140,2,"6_OP_01"
5156,1140,2,"6_OP_02"
5157,1141,1,"7_L_01"
5158,1141,1,"7_L_02"
5159,1141,1,"7_L_03"
5160,1141,1,"7_L_04"
5161,1141,2,"7_OP_01"
5162,1142,1,"8_L_01"
5163,1142,1,"8_L_02"
5164,1142,1,"8_L_03"
5165,1142,1,"8_L_04"
5166,1142,2,"8_OP_01"
5167,1142,2,"8_OP_02"
5168,1143,1,"9_L_01"
5169,1143,1,"9_L_02"
5170,1143,2,"9_OP_01"
5171,1144,1,"10_L_01"
5172,1144,1,"10_L_02"
5173,1144,2,"10_OP_01"
5174,1145,1,"11_L_01"
5175,1145,1,"11_L_02"
5176,1145,1,"11_L_03"
5177,1145,1,"11_L_04"
5178,1145,2,"11_OP_01"
5179,1146,1,"12_L_01"
5180,1146,1,"12_L_02"
5181,1146,1,"12_L_03"
5182,1146,2,"12_OP_01"
5183,1146,2,"12_OP_02"
5184,1147,1,"13_L_01"
5185,1147,1,"13_L_02"
5186,1147,2,"13_OP_01"
5187,1147,2,"13_OP_02"
5188,1148,1,"14_L_01"
5189,1148,1,"14_L_02"
5190,1148,2,"14_OP_01"
5191,1148,2,"14_OP_02"
5192,1149,1,"15_L_01"
5193,1149,1,"15_L_02"
5194,1149,2,"15_OP_01"
5195,1149,2,"15_OP_02"
5196,1150,1,"16_L_01"
5197,1150,1,"16_L_02"
5198,1150,2,"16_OP_01"
5199,1150,2,"16_OP_02"
5200,1151,1,"17_L_01"
5201,1151,1,"17_L_02"
5202,1151,1,"17_L_03"
5203,1151,2,"17_OP_01"
5204,1152,1,"18_L_01"
5205,1152,1,"18_L_02"
5206,1152,2,"18_OP_01"
5207,1152,2,"18_OP_02"
5208,1153,1,"19_L_01"
5209,1153,1,"19_L_02"
5210,1153,1,"19_L_03"
5211,1153,2,"19_OP_01"
5212,1154,1,"20_L_01"
5213,1154,1,"20_L_02"
5214,1154,1,"20_L_03"
5215,1154,1,"20_L_04"
5216,1154,2,"20_OP_01"
5217,1155,1,"21_L_01"
5218,1155,1,"21_L_02"
5219,1155,1,"21_L_03"
5220,1155,2,"21_OP_01"
5221,1156,1,"22_L_01"
5222,1156,1,"22_L_02"
5223,1156,2,"22_OP_01"
5224,1156,2,"22_OP_02"
5225,1157,1,"23_L_01"
5226,1157,1,"23_L_02"
5227,1157,1,"23_L_03"
5228,1157,1,"23_L_04"
5229,1157,2,"23_OP_01"
5230,1157,2,"23_OP_02"
5231,1158,1,"24_L_01"
5232,1158,1,"24_L_02"
5233,1158,2,"24_OP_01"
5234,1158,2,"24_OP_02"
5235,1159,1,"25_L_01"
5236,1159,1,"25_L_02"
5237,1159,2,"25_OP_01"
5238,1159,2,"25_OP_02"
5239,1160,1,"26_L_01"
5240,1160,1,"26_L_02"
5241,1160,1,"26_L_03"
5242,1160,2,"26_OP_01"
5243,1161,1,"27_L_01"
5244,1161,1,"27_L_02"
5245,1161,1,"27_L_03"
5246,1161,2,"27_OP_01"
5247,1161,2,"27_OP_02"
5248,1162,1,"28_L_01"
5249,1162,1,"28_L_02"
5250,1162,1,"28_L_03"
5251,1162,1,"28_L_04"
5252,1162,2,"28_OP_01"
5253,1163,1,"29_L_01"
5254,1163,1,"29_L_02"
5255,1163,2,"29_OP_01"
5256,1164,1,"30_L_01"
5257,1164,1,"30_L_02"
5258,1164,1,"30_L_03"
5259,1164,2,"30_OP_01"
5260,1165,1,"31_L_01"
5261,1165,1,"31_L_02"
5262,1165,1,"31_L_03"
5263,1165,1,"31_L_04"
5264,1165,2,"31_OP_01"
5265,1165,2,"31_OP_02"
5266,1166,1,"32_L_01"
5267,1166,1,"32_L_02"
5268,1166,2,"32_OP_01"
5269,1167,1,"33_L_01"
5270,1167,1,"33_L_02"
5271,1167,1,"33_L_03"
5272,1167,1,"33_L_04"
5273,1167,2,"33_OP_01"
5274,1168,1,"34_L_01"
5275,1168,1,"34_L_02"
5276,1168,2,"34_OP_01"
5277,1169,1,"35_L_01"
5278,1169,1,"35_L_02"
5279,1169,2,"35_OP_01"
5280,1169,2,"35_OP_02"
5281,1170,1,"36_L_01"
5282,1170,1,"36_L_02"
5283,1170,1,"36_L_03"
5284,1170,2,"36_OP_01"
5285,1171,1,"37_L_01"
5286,1171,1,"37_L_02"
5287,1171,1,"37_L_03"
5288,1171,1,"37_L_04"
5289,1171,2,"37_OP_01"
5290,1172,1,"38_L_01"
5291,1172,1,"38_L_02"
5292,1172,1,"38_L_03"
5293,1172,2,"38_OP_01"
5294,1173,1,"39_L_01"
5295,1173,1,"39_L_02"
5296,1173,1,"39_L_03"
5297,1173,2,"39_OP_01"
5298,1173,2,"39_OP_02"
5299,1174,1,"40_L_01"
5300,1174,1,"40_L_02"
5301,1174,1,"40_L_03"
5302,1174,1,"40_L_04"
5303,1174,2,"40_OP_01"
5304,1175,1,"41_L_01"
5305,1175,1,"41_L_02"
5306,1175,1,"41_L_03"
5307,1175,2,"41_OP_01"
5308,1176,1,"0_L_01"
5309,1176,1,"0_L_02"
5310,1176,1,"0_L_03"
5311,1176,1,"0_L_04"
5312,1176,2,"0_OP_01"
5313,1177,1,"1_L_01"
5314,1177,1,"1_L_02"
5315,1177,2,"1_OP_01"
5316,1178,1,"2_L_01"
5317,1178,1,"2_L_02"
5318,1178,1,"2_L_03"
5319,1178,2,"2_OP_01"
5320,1178,2,"2_OP_02"
5321,1179,1,"3_L_01"
5322,1179,1,"3_L_02"
5323,1179,1,"3_L_03"
5324,1179,1,"3_L_04"
5325,1179,2,"3_OP_01"
5326,1180,1,"4_L_01"
5327,1180,1,"4_L_02"
5328,1180,1,"4_L_03"
5329,1180,1,"4_L_04"
5330,1180,2,"4_OP_01"
5331,1180,2,"4_OP_02"
5332,1181,1,"5_L_01"
5333,1181,1,"5_L_02"
5334,1181,1,"5_L_03"
5335,1181,1,"5_L_04"
5336,1181,2,"5_OP_01"
5337,1182,1,"6_L_01"
5338,1182,1,"6_L_02"
5339,1182,1,"6_L_03"
5340,1182,1,"6_L_04"
5341,1182,2,"6_OP_01"
5342,1182,2,"6_OP_02"
5343,1183,1,"7_L_01"
5344,1183,1,"7_L_02"
5345,1183,2,"7_OP_01"
5346,1183,2,"7_OP_02"
5347,1184,1,"8_L_01"
5348,1184,1,"8_L_02"
5349,1184,1,"8_L_03"
5350,1184,1,"8_L_04"
5351,1184,2,"8_OP_01"
5352,1184,2,"8_OP_02"
5353,1185,1,"9_L_01"
5354,1185,1,"9_L_02"
5355,1185,1,"9_L_03"
5356,1185,1,"9_L_04"
5357,1185,2,"9_OP_01"
5358,1185,2,"9_OP_02"
5359,1186,1,"10_L_01"
5360,1186,1,"10_L_02"
5361,1186,2,"10_OP_01"
5362,1186,2,"10_OP_02"
5363,1187,1,"11_L_01"
5364,1187,1,"11_L_02"
5365,1187,1,"11_L_03"
5366,1187,2,"11_OP_01"
5367,1187,2,"11_OP_02"
5368,1188,1,"12_L_01"
5369,1188,1,"12_L_02"
5370,1188,1,"12_L_03"
5371,1188,2,"12_OP_01"
5372,1188,2,"12_OP_02"
5373,1189,1,"13_L_01"
5374,1189,1,"13_L_02"
5375,1189,1,"13_L_03"
5376,1189,1,"13_L_04"
5377,1189,2,"13_OP_01"
5378,1189,2,"13_OP_02"
5379,1190,1,"14_L_01"
5380,1190,1,"14_L_02"
5381,1190,1,"14_L_03"
5382,1190,2,"14_OP_01"
5383,1190,2,"14_OP_02"
5384,1191,1,"15_L_01"
5385,1191,1,"15_L_02"
5386,1191,1,"15_L_03"
5387,1191,2,"15_OP_01"
5388,1192,1,"16_L_01"
5389,1192,1,"16_L_02"
5390,1192,1,"16_L_03"
5391,1192,1,"16_L_04"
5392,1192,2,"16_OP_01"
5393,1193,1,"17_L_01"
5394,1193,1,"17_L_02"
5395,1193,1,"17_L_03"
5396,1193,2,"17_OP_01"
5397,1194,1,"18_L_01"
5398,1194,1,"18_L_02"
5399,1194,1,"18_L_03"
5400,1194,1,"18_L_04"
5401,1194,2,"18_OP_01"
5402,1194,2,"18_OP_02"
5403,1195,1,"19_L_01"
5404,1195,1,"19_L_02"
5405,1195,1,"19_L_03"
5406,1195,2,"19_OP_01"
5407,1196,1,"20_L_01"
5408,1196,1,"20_L_02"
5409,1196,1,"20_L_03"
5410,1196,1,"20_L_04"
5411,1196,2,"20_OP_01"
5412,1197,1,"21_L_01"
5413,1197,1,"21_L_02"
5414,1197,1,"21_L_03"
5415,1197,2,"21_OP_01"
5416,1197,2,"21_OP_02"
5417,1198,1,"22_L_01"
5418,1198,1,"22_L_02"
5419,1198,1,"22_L_03"
5420,1198,2,"22_OP_01"
5421,1199,1,"23_L_01"
5422,1199,1,"23_L_02"
5423,1199,1,"23_L_03"
5424,1199,1,"23_L_04"
5425,1199,2,"23_OP_01"
5426,1200,1,"24_L_01"
5427,1200,1,"24_L_02"
5428,1200,2,"24_OP_01"
5429,1200,2,"24_OP_02"
5430,1201,1,"25_L_01"
5431,1201,1,"25_L_02"
5432,1201,1,"25_L_03"
5433,1201,1,"25_L_04"
5434,1201,2,"25_OP_01"
5435,1201,2,"25_OP_02"
5436,1202,1,"26_L_01"
5437,1202,1,"26_L_02"
5438,1202,2,"26_OP_01"
5439,1202,2,"26_OP_02"
5440,1203,1,"27_L_01"
5441,1203,1,"27_L_02"
5442,1203,1,"27_L_03"
5443,1203,1,"27_L_04"
5444,1203,2,"27_OP_01"
5445,1204,1,"28_L_01"
5446,1204,1,"28_L_02"
5447,1204,1,"28_L_03"
5448,1204,1,"28_L_04"
5449,1204,2,"28_OP_01"
5450,1205,1,"29_L_01"
5451,1205,1,"29_L_02"
5452,1205,1,"29_L_03"
5453,1205,2,"29_OP_01"
5454,1205,2,"29_OP_02"
5455,1206,1,"30_L_01"
5456,1206,1,"30_L_02"
5457,1206,2,"30_OP_01"
5458,1206,2,"30_OP_02"
5459,1207,1,"31_L_01"
5460,1207,1,"31_L_02"
5461,1207,1,"31_L_03"
5462,1207,1,"31_L_04"
5463,1207,2,"31_OP_01"
5464,1208,1,"32_L_01"
5465,1208,1,"32_L_02"
5466,1208,1,"32_L_03"
5467,1208,1,"32_L_04"
5468,1208,2,"32_OP_01"
5469,1209,1,"33_L_01"
5470,1209,1,"33_L_02"
5471,1209,1,"33_L_03"
5472,1209,1,"33_L_04"
5473,1209,2,"33_OP_01"
5474,1209,2,"33_OP_02"
5475,1210,1,"34_L_01"
5476,1210,1,"34_L_02"
5477,1210,2,"34_OP_01"
5478,1210,2,"34_OP_02"
5479,1211,1,"35_L_01"
5480,1211,1,"35_L_02"
5481,1211,2,"35_OP_01"
5482,1211,2,"35_OP_02"
5483,1212,1,"36_L_01"
5484,1212,1,"36_L_02"
5485,1212,1,"36_L_03"
5486,1212,2,"36_OP_01"
5487,1212,2,"36_OP_02"
5488,1213,1,"37_L_01"
5489,1213,1,"37_L_02"
5490,1213,1,"37_L_03"
5491,1213,2,"37_OP_01"
5492,1213,2,"37_OP_02"
5493,1214,1,"38_L_01"
5494,1214,1,"38_L_02"
5495,1214,1,"38_L_03"
5496,1214,2,"38_OP_01"
5497,1215,1,"39_L_01"
5498,1215,1,"39_L_02"
5499,1215,2,"39_OP_01"
5500,1216,1,"40_L_01"
5501,1216,1,"40_L_02"
5502,1216,1,"40_L_03"
5503,1216,2,"40_OP_01"
5504,1216,2,"40_OP_02"
5505,1217,1,"41_L_01"
5506,1217,1,"41_L_02"
5507,1217,1,"41_L_03"
5508,1217,1,"41_L_04"
5509,1217,2,"41_OP_01"
5510,1218,1,"0_L_01"
5511,1218,1,"0_L_02"
5512,1218,1,"0_L_03"
5513,1218,2,"0_OP_01"
5514,1219,1,"1_L_01"
5515,1219,1,"1_L_02"
5516,1219,1,"1_L_03"
5517,1219,1,"1_L_04"
5518,1219,2,"1_OP_01"
5519,1220,1,"2_L_01"
5520,1220,1,"2_L_02"
5521,1220,1,"2_L_03"
5522,1220,2,"2_OP_01"
5523,1220,2,"2_OP_02"
5524,1221,1,"3_L_01"
5525,1221,1,"3_L_02"
5526,1221,1,"3_L_03"
5527,1221,1,"3_L_04"
5528,1221,2,"3_OP_01"
5529,1221,2,"3_OP_02"
5530,1222,1,"4_L_01"
5531,1222,1,"4_L_02"
5532,1222,2,"4_OP_01"
5533,1222,2,"4_OP_02"
5534,1223,1,"5_L_01"
5535,1223,1,"5_L_02"
5536,1223,1,"5_L_03"
5537,1223,1,"5_L_04"
5538,1223,2,"5_OP_01"
5539,1223,2,"5_OP_02"
5540,1224,1,"6_L_01"
5541,1224,1,"6_L_02"
5542,1224,2,"6_OP_01"
5543,1225,1,"7_L_01"
5544,1225,1,"7_L_02"
5545,1225,2,"7_OP_01"
5546,1225,2,"7_OP_02"
5547,1226,1,"8_L_01"
5548,1226,1,"8_L_02"
5549,1226,2,"8_OP_01"
5550,1227,1,"9_L_01"
5551,1227,1,"9_L_02"
5552,1227,1,"9_L_03"
5553,1227,1,"9_L_04"
5554,1227,2,"9_OP_01"
5555,1228,1,"10_L_01"
5556,1228,1,"10_L_02"
5557,1228,1,"10_L_03"
5558,1228,1,"10_L_04"
5559,1228,2,"10_OP_01"
5560,1229,1,"11_L_01"
5561,1229,1,"11_L_02"
5562,1229,1,"11_L_03"
5563,1229,2,"11_OP_01"
5564,1229,2,"11_OP_02"
5565,1230,1,"12_L_01"
5566,1230,1,"12_L_02"
5567,1230,1,"12_L_03"
5568,1230,2,"12_OP_01"
5569,1231,1,"13_L_01"
5570,1231,1,"13_L_02"
5571,1231,1,"13_L_03"
5572,1231,2,"13_OP_01"
5573,1232,1,"14_L_01"
5574,1232,1,"14_L_02"
5575,1232,1,"14_L_03"
5576,1232,1,"14_L_04"
5577,1232,2,"14_OP_01"
5578,1232,2,"14_OP_02"
5579,1233,1,"15_L_01"
5580,1233,1,"15_L_02"
5581,1233,1,"15_L_03"
5582,1233,1,"15_L_04"
5583,1233,2,"15_OP_01"
5584,1234,1,"16_L_01"
5585,1234,1,"16_L_02"
5586,1234,1,"16_L_03"
5587,1234,2,"16_OP_01"
5588,1235,1,"17_L_01"
5589,1235,1,"17_L_02"
5590,1235,1,"17_L_03"
5591,1235,2,"17_OP_01"
5592,1235,2,"17_OP_02"
5593,1236,1,"18_L_01"
5594,1236,1,"18_L_02"
5595,1236,2,"18_OP_01"
5596,1237,1,"19_L_01"
5597,1237,1,"19_L_02"
5598,1237,2,"19_OP_01"
5599,1238,1,"20_L_01"
5600,1238,1,"20_L_02"
5601,1238,1,"20_L_03"
5602,1238,2,"20_OP_01"
5603,1238,2,"20_OP_02"
5604,1239,1,"21_L_01"
